# x y z rho mue
4.192096 0.000000 0.000000 0.700000 7.241613
4.194597 0.000000 0.000000 0.700000 7.241613
4.197099 0.000000 0.000000 0.700000 7.241613
4.199600 0.000000 0.000000 0.700000 7.241613
4.202101 0.000000 0.000000 0.700000 7.241613
4.204602 0.000000 0.000000 0.700000 7.241613
4.207104 0.000000 0.000000 0.700000 7.241613
4.209605 0.000000 0.000000 0.700000 7.241613
4.212106 0.000000 0.000000 0.700000 7.241613
4.214607 0.000000 0.000000 0.700000 7.241613
4.217109 0.000000 0.000000 0.700000 7.241613
4.219610 0.000000 0.000000 0.700000 7.241613
4.222111 0.000000 0.000000 0.700000 7.241613
4.224612 0.000000 0.000000 0.700000 7.241613
4.227114 0.000000 0.000000 0.700000 7.241613
4.229615 0.000000 0.000000 0.700000 7.241613
4.232116 0.000000 0.000000 0.700000 7.241613
4.234617 0.000000 0.000000 0.700000 7.241613
4.237119 0.000000 0.000000 0.700000 7.241613
4.239620 0.000000 0.000000 0.700000 7.241613
4.242121 0.000000 0.000000 0.700000 7.241613
4.244622 0.000000 0.000000 0.700000 7.241613
4.247124 0.000000 0.000000 0.700000 7.241613
4.249625 0.000000 0.000000 0.700000 7.241613
4.252126 0.000000 0.000000 0.700000 7.241613
4.254627 0.000000 0.000000 0.700000 7.241613
4.257129 0.000000 0.000000 0.700000 7.241613
4.259630 0.000000 0.000000 0.700000 7.241613
4.262131 0.000000 0.000000 0.700000 7.241613
4.264632 0.000000 0.000000 0.700000 7.241613
4.267134 0.000000 0.000000 0.700000 7.241613
4.269635 0.000000 0.000000 0.700000 7.241613
4.272136 0.000000 0.000000 0.700000 7.241613
4.274637 0.000000 0.000000 0.700000 7.241613
4.277139 0.000000 0.000000 0.700000 7.241613
4.279640 0.000000 0.000000 0.700000 7.241613
4.282141 0.000000 0.000000 0.700000 7.241613
4.284642 0.000000 0.000000 0.700000 7.241613
4.287144 0.000000 0.000000 0.700000 7.241613
4.289645 0.000000 0.000000 0.700000 7.241613
4.292146 0.000000 0.000000 0.700000 7.241613
4.294647 0.000000 0.000000 0.700000 7.241613
4.297149 0.000000 0.000000 0.700000 7.241613
4.299650 0.000000 0.000000 0.700000 7.241613
4.302151 0.000000 0.000000 0.700000 7.241613
4.304652 0.000000 0.000000 0.700000 7.241613
4.307154 0.000000 0.000000 0.700000 7.241613
4.309655 0.000000 0.000000 0.700000 7.241613
4.312156 0.000000 0.000000 0.700000 7.241613
4.314657 0.000000 0.000000 0.700000 7.241613
4.317159 0.000000 0.000000 0.700000 7.241613
4.319660 0.000000 0.000000 0.700000 7.241613
4.322161 0.000000 0.000000 0.700000 7.241613
4.324662 0.000000 0.000000 0.700000 7.241613
4.327164 0.000000 0.000000 0.700000 7.241613
4.329665 0.000000 0.000000 0.700000 7.241613
4.332166 0.000000 0.000000 0.700000 7.241613
4.334667 0.000000 0.000000 0.700000 7.241613
4.337169 0.000000 0.000000 0.700000 7.241613
4.339670 0.000000 0.000000 0.700000 7.241613
4.342171 0.000000 0.000000 0.700000 7.241613
4.344672 0.000000 0.000000 0.700000 7.241613
4.347174 0.000000 0.000000 0.700000 7.241613
4.349675 0.000000 0.000000 0.700000 7.241613
4.352176 0.000000 0.000000 0.700000 7.241613
4.354677 0.000000 0.000000 0.700000 7.241613
4.357179 0.000000 0.000000 0.700000 7.241613
4.359680 0.000000 0.000000 0.700000 7.241613
4.362181 0.000000 0.000000 0.700000 7.241613
4.364682 0.000000 0.000000 0.700000 7.241613
4.367184 0.000000 0.000000 0.700000 7.241613
4.369685 0.000000 0.000000 0.700000 7.241613
4.372186 0.000000 0.000000 0.700000 7.241613
4.374687 0.000000 0.000000 0.700000 7.241613
4.377189 0.000000 0.000000 0.700000 7.241613
4.379690 0.000000 0.000000 0.700000 7.241613
4.382191 0.000000 0.000000 0.700000 7.241613
4.384692 0.000000 0.000000 0.700000 7.241613
4.387194 0.000000 0.000000 0.700000 7.241613
4.389695 0.000000 0.000000 0.700000 7.241613
4.392196 0.000000 0.000000 0.700000 7.241613
4.394697 0.000000 0.000000 0.700000 7.241613
4.397199 0.000000 0.000000 0.700000 7.241613
4.399700 0.000000 0.000000 0.700000 7.241613
4.402201 0.000000 0.000000 0.700000 7.241613
4.404702 0.000000 0.000000 0.700000 7.241613
4.407204 0.000000 0.000000 0.700000 7.241613
4.409705 0.000000 0.000000 0.700000 7.241613
4.412206 0.000000 0.000000 0.700000 7.241613
4.414707 0.000000 0.000000 0.700000 7.241613
4.417209 0.000000 0.000000 0.700000 7.241613
4.419710 0.000000 0.000000 0.700000 7.241613
4.422211 0.000000 0.000000 0.700000 7.241613
4.424712 0.000000 0.000000 0.700000 7.241613
4.427214 0.000000 0.000000 0.700000 7.241613
4.429715 0.000000 0.000000 0.700000 7.241613
4.432216 0.000000 0.000000 0.700000 7.241613
4.434717 0.000000 0.000000 0.700000 7.241613
4.437219 0.000000 0.000000 0.700000 7.241613
4.439720 0.000000 0.000000 0.700000 7.241613
4.442221 0.000000 0.000000 0.700000 7.241613
4.444722 0.000000 0.000000 0.700000 7.241613
4.447224 0.000000 0.000000 0.700000 7.241613
4.449725 0.000000 0.000000 0.700000 7.241613
4.452226 0.000000 0.000000 0.700000 7.241613
4.454727 0.000000 0.000000 0.700000 7.241613
4.457229 0.000000 0.000000 0.700000 7.241613
4.459730 0.000000 0.000000 0.700000 7.241613
4.462231 0.000000 0.000000 0.700000 7.241613
4.464732 0.000000 0.000000 0.700000 7.241613
4.467234 0.000000 0.000000 0.700000 7.241613
4.469735 0.000000 0.000000 0.700000 7.241613
4.472236 0.000000 0.000000 0.700000 7.241613
4.474737 0.000000 0.000000 0.700000 7.241613
4.477239 0.000000 0.000000 0.700000 7.241613
4.479740 0.000000 0.000000 0.700000 7.241613
4.482241 0.000000 0.000000 0.700000 7.241613
4.484742 0.000000 0.000000 0.700000 7.241613
4.487244 0.000000 0.000000 0.700000 7.241613
4.489745 0.000000 0.000000 0.700000 7.241613
4.492246 0.000000 0.000000 0.700000 7.241613
4.494747 0.000000 0.000000 0.700000 7.241613
4.497249 0.000000 0.000000 0.700000 7.241613
4.499750 0.000000 0.000000 0.700000 7.241613
4.502251 0.000000 0.000000 0.700000 7.241613
4.504752 0.000000 0.000000 0.700000 7.241613
4.507254 0.000000 0.000000 0.700000 7.241613
4.509755 0.000000 0.000000 0.700000 7.241613
4.512256 0.000000 0.000000 0.700000 7.241613
4.514757 0.000000 0.000000 0.700000 7.241613
4.517259 0.000000 0.000000 0.700000 7.241613
4.519760 0.000000 0.000000 0.700000 7.241613
4.522261 0.000000 0.000000 0.700000 7.241613
4.524762 0.000000 0.000000 0.700000 7.241613
4.527264 0.000000 0.000000 0.700000 7.241613
4.529765 0.000000 0.000000 0.700000 7.241613
4.532266 0.000000 0.000000 0.700000 7.241613
4.534767 0.000000 0.000000 0.700000 7.241613
4.537269 0.000000 0.000000 0.700000 7.241613
4.539770 0.000000 0.000000 0.700000 7.241613
4.542271 0.000000 0.000000 0.700000 7.241613
4.544772 0.000000 0.000000 0.700000 7.241613
4.547274 0.000000 0.000000 0.700000 7.241613
4.549775 0.000000 0.000000 0.700000 7.241613
4.552276 0.000000 0.000000 0.700000 7.241613
4.554777 0.000000 0.000000 0.700000 7.241613
4.557279 0.000000 0.000000 0.700000 7.241613
4.559780 0.000000 0.000000 0.700000 7.241613
4.562281 0.000000 0.000000 0.700000 7.241613
4.564782 0.000000 0.000000 0.700000 7.241613
4.567284 0.000000 0.000000 0.700000 7.241613
4.569785 0.000000 0.000000 0.700000 7.241613
4.572286 0.000000 0.000000 0.700000 7.241613
4.574787 0.000000 0.000000 0.700000 7.241613
4.577289 0.000000 0.000000 0.700000 7.241613
4.579790 0.000000 0.000000 0.700000 7.241613
4.582291 0.000000 0.000000 0.700000 7.241613
4.584792 0.000000 0.000000 0.700000 7.241613
4.587294 0.000000 0.000000 0.700000 7.241613
4.589795 0.000000 0.000000 0.700000 7.241613
4.592296 0.000000 0.000000 0.700000 7.241613
4.594797 0.000000 0.000000 0.700000 7.241613
4.597299 0.000000 0.000000 0.700000 7.241613
4.599800 0.000000 0.000000 0.700000 7.241613
4.602301 0.000000 0.000000 0.700000 7.241613
4.604802 0.000000 0.000000 0.700000 7.241613
4.607304 0.000000 0.000000 0.700000 7.241613
4.609805 0.000000 0.000000 0.700000 7.241613
4.612306 0.000000 0.000000 0.700000 7.241613
4.614807 0.000000 0.000000 0.700000 7.241613
4.617309 0.000000 0.000000 0.700000 7.241613
4.619810 0.000000 0.000000 0.700000 7.241613
4.622311 0.000000 0.000000 0.700000 7.241613
4.624812 0.000000 0.000000 0.700000 7.241613
4.627314 0.000000 0.000000 0.700000 7.241613
4.629815 0.000000 0.000000 0.700000 7.241613
4.632316 0.000000 0.000000 0.700000 7.241613
4.634817 0.000000 0.000000 0.700000 7.241613
4.637319 0.000000 0.000000 0.700000 7.241613
4.639820 0.000000 0.000000 0.700000 7.241613
4.642321 0.000000 0.000000 0.700000 7.241613
4.644822 0.000000 0.000000 0.700000 7.241613
4.647324 0.000000 0.000000 0.700000 7.241613
4.649825 0.000000 0.000000 0.700000 7.241613
4.652326 0.000000 0.000000 0.700000 7.241613
4.654827 0.000000 0.000000 0.700000 7.241613
4.657329 0.000000 0.000000 0.700000 7.241613
4.659830 0.000000 0.000000 0.700000 7.241613
4.662331 0.000000 0.000000 0.700000 7.241613
4.664832 0.000000 0.000000 0.700000 7.241613
4.667334 0.000000 0.000000 0.700000 7.241613
4.669835 0.000000 0.000000 0.700000 7.241613
4.672336 0.000000 0.000000 0.700000 7.241613
4.674837 0.000000 0.000000 0.700000 7.241613
4.677339 0.000000 0.000000 0.700000 7.241613
4.679840 0.000000 0.000000 0.700000 7.241613
4.682341 0.000000 0.000000 0.700000 7.241613
4.684842 0.000000 0.000000 0.700000 7.241613
4.687344 0.000000 0.000000 0.700000 7.241613
4.689845 0.000000 0.000000 0.700000 7.241613
4.692346 0.000000 0.000000 0.700000 7.241613
4.694847 0.000000 0.000000 0.700000 7.241613
4.697349 0.000000 0.000000 0.700000 7.241613
4.699850 0.000000 0.000000 0.700000 7.241613
4.702351 0.000000 0.000000 0.700000 7.241613
4.704852 0.000000 0.000000 0.700000 7.241613
4.707354 0.000000 0.000000 0.700000 7.241613
4.709855 0.000000 0.000000 0.700000 7.241613
4.712356 0.000000 0.000000 0.700000 7.241613
4.714857 0.000000 0.000000 0.700000 7.241613
4.717359 0.000000 0.000000 0.700000 7.241613
4.719860 0.000000 0.000000 0.700000 7.241613
4.722361 0.000000 0.000000 0.700000 7.241613
4.724862 0.000000 0.000000 0.700000 7.241613
4.727364 0.000000 0.000000 0.700000 7.241613
4.729865 0.000000 0.000000 0.700000 7.241613
4.732366 0.000000 0.000000 0.700000 7.241613
4.734867 0.000000 0.000000 0.700000 7.241613
4.737369 0.000000 0.000000 0.700000 7.241613
4.739870 0.000000 0.000000 0.700000 7.241613
4.742371 0.000000 0.000000 0.700000 7.241613
4.744872 0.000000 0.000000 0.700000 7.241613
4.747374 0.000000 0.000000 0.700000 7.241613
4.749875 0.000000 0.000000 0.700000 7.241613
4.752376 0.000000 0.000000 0.700000 7.241613
4.754877 0.000000 0.000000 0.700000 7.241613
4.757379 0.000000 0.000000 0.700000 7.241613
4.759880 0.000000 0.000000 0.700000 7.241613
4.762381 0.000000 0.000000 0.700000 7.241613
4.764882 0.000000 0.000000 0.700000 7.241613
4.767384 0.000000 0.000000 0.700000 7.241613
4.769885 0.000000 0.000000 0.700000 7.241613
4.772386 0.000000 0.000000 0.700000 7.241613
4.774887 0.000000 0.000000 0.700000 7.241613
4.777389 0.000000 0.000000 0.700000 7.241613
4.779890 0.000000 0.000000 0.700000 7.241613
4.782391 0.000000 0.000000 0.700000 7.241613
4.784892 0.000000 0.000000 0.700000 7.241613
4.787394 0.000000 0.000000 0.700000 7.241613
4.789895 0.000000 0.000000 0.700000 7.241613
4.792396 0.000000 0.000000 0.700000 7.241613
4.794897 0.000000 0.000000 0.700000 7.241613
4.797399 0.000000 0.000000 0.700000 7.241613
4.799900 0.000000 0.000000 0.700000 7.241613
4.802401 0.000000 0.000000 0.700000 7.241613
4.804902 0.000000 0.000000 0.700000 7.241613
4.807404 0.000000 0.000000 0.700000 7.241613
4.809905 0.000000 0.000000 0.700000 7.241613
4.812406 0.000000 0.000000 0.700000 7.241613
4.814907 0.000000 0.000000 0.700000 7.241613
4.817409 0.000000 0.000000 0.700000 7.241613
4.819910 0.000000 0.000000 0.700000 7.241613
4.822411 0.000000 0.000000 0.700000 7.241613
4.824912 0.000000 0.000000 0.700000 7.241613
4.827414 0.000000 0.000000 0.700000 7.241613
4.829915 0.000000 0.000000 0.700000 7.241613
4.832416 0.000000 0.000000 0.700000 7.241613
4.834917 0.000000 0.000000 0.700000 7.241613
4.837419 0.000000 0.000000 0.700000 7.241613
4.839920 0.000000 0.000000 0.700000 7.241613
4.842421 0.000000 0.000000 0.700000 7.241613
4.844922 0.000000 0.000000 0.700000 7.241613
4.847424 0.000000 0.000000 0.700000 7.241613
4.849925 0.000000 0.000000 0.700000 7.241613
4.852426 0.000000 0.000000 0.700000 7.241613
4.854927 0.000000 0.000000 0.700000 7.241613
4.857429 0.000000 0.000000 0.700000 7.241613
4.859930 0.000000 0.000000 0.700000 7.241613
4.862431 0.000000 0.000000 0.700000 7.241613
4.864932 0.000000 0.000000 0.700000 7.241613
4.867434 0.000000 0.000000 0.700000 7.241613
4.869935 0.000000 0.000000 0.700000 7.241613
4.872436 0.000000 0.000000 0.700000 7.241613
4.874937 0.000000 0.000000 0.700000 7.241613
4.877439 0.000000 0.000000 0.700000 7.241613
4.879940 0.000000 0.000000 0.700000 7.241613
4.882441 0.000000 0.000000 0.700000 7.241613
4.884942 0.000000 0.000000 0.700000 7.241613
4.887444 0.000000 0.000000 0.700000 7.241613
4.889945 0.000000 0.000000 0.700000 7.241613
4.892446 0.000000 0.000000 0.700000 7.241613
4.894947 0.000000 0.000000 0.700000 7.241613
4.897449 0.000000 0.000000 0.700000 7.241613
4.899950 0.000000 0.000000 0.700000 7.241613
4.902451 0.000000 0.000000 0.700000 7.241613
4.904952 0.000000 0.000000 0.700000 7.241613
4.907454 0.000000 0.000000 0.700000 7.241613
4.909955 0.000000 0.000000 0.700000 7.241613
4.912456 0.000000 0.000000 0.700000 7.241613
4.914957 0.000000 0.000000 0.700000 7.241613
4.917459 0.000000 0.000000 0.700000 7.241613
4.919960 0.000000 0.000000 0.700000 7.241613
4.922461 0.000000 0.000000 0.700000 7.241613
4.924962 0.000000 0.000000 0.700000 7.241613
4.927464 0.000000 0.000000 0.700000 7.241613
4.929965 0.000000 0.000000 0.700000 7.241613
4.932466 0.000000 0.000000 0.700000 7.241613
4.934967 0.000000 0.000000 0.700000 7.241613
4.937469 0.000000 0.000000 0.700000 7.241613
4.939970 0.000000 0.000000 0.700000 7.241613
4.942471 0.000000 0.000000 0.700000 7.241613
4.944972 0.000000 0.000000 0.700000 7.241613
4.947474 0.000000 0.000000 0.700000 7.241613
4.949975 0.000000 0.000000 0.700000 7.241613
4.952476 0.000000 0.000000 0.700000 7.241613
4.954977 0.000000 0.000000 0.700000 7.241613
4.957479 0.000000 0.000000 0.700000 7.241613
4.959980 0.000000 0.000000 0.700000 7.241613
4.962481 0.000000 0.000000 0.700000 7.241613
4.964982 0.000000 0.000000 0.700000 7.241613
4.967484 0.000000 0.000000 0.700000 7.241613
4.969985 0.000000 0.000000 0.700000 7.241613
4.972486 0.000000 0.000000 0.700000 7.241613
4.974987 0.000000 0.000000 0.700000 7.241613
4.977489 0.000000 0.000000 0.700000 7.241613
4.979990 0.000000 0.000000 0.700000 7.241613
4.982491 0.000000 0.000000 0.700000 7.241613
4.984992 0.000000 0.000000 0.700000 7.241613
4.987494 0.000000 0.000000 0.700000 7.241613
4.989995 0.000000 0.000000 0.700000 7.241613
4.992496 0.000000 0.000000 0.700000 7.241613
4.994997 0.000000 0.000000 0.700000 7.241613
4.997499 0.000000 0.000000 0.700000 7.241613
5.000000 0.000000 0.000000 0.700000 7.241613
